name,address,nature,nightlife,drink,music,dance,history,sports,art,museum,walk,restaurant,movie,Latitude,Longitude
The Hurlingham Club,Ranelagh Gardens,0,0,0,0,0,0,1,0,0,0,0,0,51.4867782,-0.1531942
Alexandra Palace Skateboard Park,"The Avenue, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.6035674,0.0733811
Boujis,"43 Thurloe Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4944743,-0.1744098
Curzon Soho,"99 Shaftesbury Avenue, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5126577,-0.1306078
Peckham Rye Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Charlie's,"9 Crosswall, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,1,0,51.5116636,-0.0767166
The Old Vic,The Cut,0,0,0,0,0,0,0,0,0,0,0,0,52.3461641,1.5040453
The Phoenix Cinema,"52 High Road, East Finchley, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5976451,-0.1720453
The Alma,499 Old York Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.4604351,-0.1875578
The Stag,67 Fleet Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5533303,-0.1615808
Queen Adelaide,35 Putney Bridge Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.459868,-0.1993173
The Canonbury,21 Canonbury Place,0,0,1,0,0,0,0,0,0,0,1,0,51.5447044,-0.0974988
The Gowlett,62 Gowlett Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.4637958,-0.0705573
The North London Tavern,Kilburn High Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5377475,-0.1913533
The Falcon,33 Bedford Road,0,0,1,0,0,0,0,0,0,0,1,0,-37.8155613,145.2348001
The Prince George,40 Parkholme Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5450115,-0.0681172
The Roebuck,130 Richmond Hill,0,0,1,0,0,0,0,0,0,0,1,0,51.4524929,-0.2985121
Walpole Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Ravenscourt Park,16 Ravenscourt Ave.,1,0,0,0,0,0,0,0,0,1,0,0,51.4937035,-0.2379434
Balham Bowls Club,7-9 Ramsden Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.4449518,-0.1523815
Dalston Superstore,"117 Kingsland High Street, London, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5500956,-0.075368
Buffalo Bar,"259 Upper Street, London, United Kingdom",0,0,1,0,0,0,0,0,0,0,0,0,51.5460069,-0.1035265
Turnham Green,"Chiswick High Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4933519,-0.2467058
Blue Anchor Pub,Bridgen Road,0,0,1,0,0,0,0,0,0,0,1,0,51.4451139,0.133513
The Dignity,363 Regents Park Road,0,0,1,0,0,0,0,0,0,0,1,0,51.6008404,-0.1946078
The Palm Beach Casino,"30 Berkeley Street, London, United Kingdom",0,1,0,0,0,0,0,0,0,0,0,0,51.5085978,-0.143934
The Lord Nelson,386 Old Kent Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.4867601,-0.0741916
Vestry House Museum,"Vestry Road, London, United Kingdom",0,0,0,0,0,1,0,0,1,0,0,0,51.4715475,-0.0824819
Fountain Studios,128 Wembley Park Dr.,0,0,0,0,0,0,0,0,0,0,0,0,51.5613396,-0.2875247
Acton Park,"21 East Churchfield Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5093194,-0.259676
The Lord Clyde,340-342 Essex Road,0,0,1,0,0,0,0,0,0,0,1,0,51.5437325,-0.0899587
Ironmonger Row Baths,Ironmonger Row,0,0,0,0,0,0,1,0,0,0,0,0,51.5268031,-0.0944142
The Five Bells,165-167 East End Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5908058,-0.1722957
Wandsworth Common,Bellevue Rd.,1,0,0,0,0,0,0,0,0,1,0,0,51.6163303,-0.1497632
Clissold Park,Church St,1,0,0,0,0,0,0,0,0,1,0,0,40.7112703,-74.0107145
The Lauriston,162 Victoria Park Road,0,0,1,0,0,0,0,0,0,0,1,0,51.5378669,-0.0451705
Prince Charles Cinema,"7 Leicester Place, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5114906,-0.1302175
Haynes Park,United Kingdom,1,0,0,0,0,0,0,0,0,1,0,0,54.7023545,-3.2765753
Defectors Weld,170 Uxbridge Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5083056,-0.3405139
Curzon,"206 King's Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4816503,-0.1818652
Fenton House,"Hampstead Grove, London, United Kingdom",1,0,0,0,0,1,0,0,0,1,0,0,51.5598347,-0.1793577
The Herne Tavern,2 Forest Hill Rd,0,1,1,0,0,0,0,0,0,0,1,0,51.4541308,-0.0632655
London Fields Fitness Studio,"London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5074456,-0.1277653
The Bedford,77 Bedford Hill,0,1,1,1,0,0,0,0,0,0,1,0,51.4427243,-0.1493607
The Gardener's Arms,Merton Road,0,0,1,0,0,0,0,0,0,0,1,0,51.4568736,-0.1985642
Greenwich Picturehouse,"180 Greenwich High Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4794518,-0.0096829
"Queen's Wood, N10","London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Chestnuts Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
White Hart,The Terrace,0,0,1,0,0,0,0,0,0,0,1,0,-33.565,150.7677778
Everyman Belsize Park,203 Haverstock Hill,1,0,0,0,0,0,0,0,0,1,0,0,51.5508149,-0.1657783
The Curtains Up,28a Comeragh Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.4894087,-0.2095194
The Sun Inn,7 Church Road,0,0,1,0,0,0,0,0,0,0,1,0,51.3830535,-2.6611602
Keats House,"10 Keats Grove, London, United Kingdom",0,0,0,0,0,1,0,0,0,0,0,0,51.5554386,-0.1682031
Barnes Common,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Blind Beggar,337 Whitechapel Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5200404,-0.0569096
Tricycle Theatre,269 Kilburn High Road,0,0,0,0,0,0,0,0,0,0,0,0,51.5431686,-0.2003532
Orleans House Gallery,United Kingdom,0,0,0,0,0,0,0,1,0,0,0,0,54.7023545,-3.2765753
The Tailor's Chalk (Wetherspoon),47-49 High St.,0,0,1,0,0,0,0,0,0,0,1,0,51.4494761,-2.5173561
Altab Ali Park,"Alder Street, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5154751,-0.0021606
The City Barge,27 Strand on the Green,0,0,1,0,0,0,0,0,0,0,1,0,51.486424,-0.2798847
FacesNightclub,"458-462 Cranbrook Road, Ilford, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.5600663,0.0698451
Russell Square,"London, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
PeckhamPlex,"95A Rye Lane, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.470859,-0.0679233
The Moon Under Water (Wetherspoon),84-86 Staines Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.4669939,-0.3694887
Shakespeare's Globe Theatre,21 New Globe Walk,0,0,0,0,0,0,0,0,0,0,0,0,51.5081196,-0.0971901
The White Cross,Riverside,0,0,1,0,0,0,0,0,0,0,1,0,33.9824949,-117.374238
Florist Arms,255 Globe Rd.,0,1,1,0,0,0,0,0,0,0,0,0,51.5285657,-0.0514366
Two Brewers,114 Clapham High St.,0,1,1,0,0,0,0,0,0,0,0,0,51.4630658,-0.1348306
The Bree Louise,69 Coburg St,0,1,1,0,0,0,0,0,0,0,0,0,42.9579135,-78.8447569
Lincoln's Inn Fields,"Newman's Row, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5174333,-0.1155622
The Old Eagle,251 Royal College Street,0,0,1,0,0,0,0,0,0,0,0,0,51.5427531,-0.1394522
Myddleton Arms,52 Canonbury Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5417862,-0.0976536
Lock Tavern,35 Chalk Farm Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5428711,-0.1477044
The Telegraph,Telegraph Rd,0,0,0,0,0,0,0,0,0,0,1,0,44.854034,-93.383845
The Ring,72 Blackfriars Rd.,0,1,1,0,0,0,0,0,0,0,0,0,51.5035604,-0.1048205
Coborn Arms,8 Coborn Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.5269766,-0.0300082
Shoreditch Park Boulder,"Poole Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5355148,-0.0885916
The Elephant's Head,224 Camden High Street,0,1,1,0,0,0,0,0,0,0,0,0,51.5407752,-0.143798
Gordon Square Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Cineworld,"63-65 Haymarket, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5088571,-0.1320752
Lambeth Palace Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Essex Yeoman (Original Pub Company),70 Station Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.4713732,-0.2465912
Kelsey Park,"Manor Way, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.439793,0.1449892
Earl Ferrers,Ferrers Road,0,0,1,1,0,0,0,0,0,0,1,0,51.4234891,-0.1335722
Well Hall Pleasaunce,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Thatched House,St Marys Ln.,0,0,1,0,0,0,0,0,0,0,1,0,36.2083082,-86.8239271
Cineworld Wandsworth,"Southside Shopping Centre, Wandsworth High Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4544227,-0.1940165
The Duke of Wellington,119 Balls Pond Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5462821,-0.0805736
Whittington & Cat,89 Highgate Hill,0,0,1,0,0,0,0,0,0,0,0,0,51.5673859,-0.1386816
The Bald Faced Stag,69 High Road,0,0,1,0,0,0,0,0,0,0,1,0,52.7125353,1.5888037
The Old Bull & Bush,North End Way,0,0,1,0,0,0,0,0,0,0,1,0,51.566242,-0.1821268
The Furze Wren (Wetherspoon),"Unit 6, Market Place",0,0,1,0,0,0,0,0,0,0,1,0,52.6753477,-0.3170006
Battersea Bridge Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Golden Lion,2 High St.,0,1,1,0,0,0,0,0,0,0,1,0,51.5884783,0.0811236
Saatchi Gallery,"Duke Of York's HQ, King's Road, London, United Kingdom",0,0,0,0,0,0,0,1,0,0,0,0,51.4906483,-0.1587943
Coach & Horses,173-175 Clapham Park Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.4597098,-0.1340418
Saint George's Square Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Prince Albert (Whitton),Hounslow Road,0,0,1,0,0,0,0,0,0,0,0,0,51.451671,-0.4060275
The Bull & Last,168 Highgate Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5588853,-0.1486569
The William Webb Ellis (Wetherspoon),24 London Rd.,0,0,1,0,0,0,0,0,0,0,1,0,-33.9285772,18.4639396
Ye Olde Rose And Crown,53 Hoe St,0,0,1,0,0,0,0,0,0,0,1,0,20.9193905,-156.3753752
Eventim Apollo,45 Queen Caroline St,0,0,0,0,0,0,0,0,0,0,0,0,51.4907465,-0.2244517
Victoria and Albert Museum,"Cromwell Road, London, United Kingdom",0,0,0,0,0,0,0,1,1,0,0,0,51.4948775,-0.1855369
The Old White Lion,121 Great North Road,0,1,1,0,0,0,0,0,0,0,1,0,51.5865951,-0.1644135
Barfly,49 Chalk Farm Rd,0,1,1,1,0,0,0,0,0,0,0,0,51.5431079,-0.1492355
Meath Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
J.J. Moon's (Wetherspoon),397 High Rd.,0,1,1,0,0,0,0,0,0,0,0,0,51.5534551,-0.2927474
The Snooty Fox,75 Grovesnor Avenue,0,1,1,1,0,0,0,0,0,0,0,0,6.7642117,-58.1754644
King George's Park,"Burr Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4473643,-0.195777
The Prince Alfred,5A Formosa St,0,1,1,0,0,0,0,0,0,0,1,0,51.5244269,-0.1848853
Teddington Studios,Broom Rd.,0,0,0,0,0,1,0,0,0,0,0,0,51.4204856,-0.3110466
Curzon Mayfair Cinema,"38 Curzon Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5064474,-0.14799
Dirty Dicks,202 Bishopsgate,0,1,1,0,0,0,0,0,0,0,1,0,51.5179012,-0.0792945
Rosemary Branch Theatre and Pub,2 Shepperton Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5375954,-0.0869273
Vue Cinema Finchley Road,"O2 Centre, 255 Finchley Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5479375,-0.1816585
Brockwell Park,"Dulwich Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4548583,-0.1094449
The Red Lion (Fulwell),Stanley Road,0,0,1,0,0,0,0,0,0,0,0,0,51.5668683,-0.3531933
The Crown & Greyhound,73 Dulwich Village,0,0,1,0,0,0,0,0,0,0,1,0,51.4493782,-0.0847221
Northampton Square Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Twickenham Green,"Twickenham, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4467444,-0.3281887
Blythe Hill Tavern,319 Stanstead Road,0,0,1,0,0,0,0,0,0,0,0,0,51.4423194,-0.033722
Hackney Downs,"Downs Park Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5516722,-0.0659137
Eaton Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Queen's Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Chamberlayne,83 Chamberlayne Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5340626,-0.2186573
The Claret Freehouse,Lower Addiscombe Road,0,0,1,0,0,0,0,0,0,0,1,0,51.3849451,-0.0638094
Chelsea Arts Club,"143 Old Church Street, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,1,0,51.4878673,-0.1746108
Lexi Cinema,"194b Chamberlayne Rd, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5375274,-0.2224753
Raynes Park Tavern,Coombe Lane,0,1,1,0,0,0,0,0,0,0,0,0,51.3598192,-0.0600802
The Brown Bear,Leman Rd.,0,0,1,0,0,0,0,0,0,0,1,0,-17.7890855,31.0425808
The Station Tavern,257 Green St,0,0,1,0,0,0,0,0,0,0,0,0,51.5402237,0.0327907
St Margarets Pub,107 St Margarets Road,0,0,1,0,0,0,0,0,0,0,1,0,51.4546639,-0.3191838
The Gym Wood Green,"725-731 Lordship Lane, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4585235,-0.0749628
The Devonshire,39 Balham High Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.4469022,-0.1490137
The London Apprentice,62 Church Street,0,0,1,0,0,0,0,0,0,0,1,0,-37.9090983,144.6572262
William IV,786 Harrow Road,0,0,1,0,0,0,0,0,0,0,1,0,51.5289169,-0.2183479
Henry Addington,22-28 Mackenzie Walk,0,0,1,0,0,0,0,0,0,0,0,0,51.5043058,-0.0225667
Shakespeare's Head (Wetherspoon),64-68 Kingsway,0,0,1,0,0,0,0,0,0,0,1,0,51.5169668,-0.1193736
Dulwich Woodhouse,39 Sydenham Hill,0,0,1,0,0,0,0,0,0,0,1,0,51.4327597,-0.0726831
The Capitol (Wetherspoon),11-21 London Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.4389738,-0.0549483
All Inn One,53 Perry Vale,0,0,1,0,0,0,0,0,0,0,1,0,51.435121,-0.0430306
East Dulwich Tavern,1 Lordship Ln.,0,0,1,0,0,0,0,0,0,0,1,0,51.4603788,-0.0750598
The Cuckfield,31 High St.,0,0,1,0,0,0,0,0,0,0,1,0,51.5892676,0.0811427
Hackney Marsh,"Homerton Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5507213,-0.032041
Sydenham Wells Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Mount Street Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Westow Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Rookery,"Covington Way, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4210814,-0.1189593
The Salisbury,1 Grand Parade,0,0,1,0,0,0,0,0,0,0,1,0,53.3303963,-6.2591192
The Pheasant Pub,98 West End Lane,0,0,1,0,0,0,0,0,0,0,1,0,51.546199,-0.1909758
Wembley Stadium Parking,"Wembley Stadium, Wembley, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5560695,-0.2796034
Odeon Cinema Richmond,"72 Hill St, Richmond, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.4585767,-0.3051781
Clapton Common,"Clapton Common, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5724626,-0.067246
The Tally Ho (Wetherspoon),749 High Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.6141038,-0.1765556
Fox & Firkin,316 High St.,0,1,1,1,0,0,0,0,0,0,1,0,40.7743641,-77.6690885
The Metropolitan,60 Great Western Rd.,0,1,1,1,0,0,0,0,0,0,1,0,51.5206199,-0.2007333
Baby Spa By Laura Sevenus,"6 Lancer Square, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5030252,-0.1910675
Priory Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Clapham North,409 Clapham Road,0,0,1,0,0,0,0,0,0,0,0,0,51.4654366,-0.1292058
The Birdcage,57 Stamford Hill,0,0,1,0,0,0,0,0,0,0,0,0,51.5678973,-0.0734272
The Duke of Kent,2 Scotch Common,0,0,1,0,0,0,0,0,0,0,1,0,51.5249448,-0.3201302
The Fulham Mitre,81 Dawes Rd.,0,0,1,0,0,0,0,0,0,0,1,0,-36.3098691,145.0338238
The National Archives,Bessant Drive,0,0,0,0,0,1,0,0,0,0,0,0,51.4786301,-0.2803267
BFI IMAX,"1 Charlie Chaplin Walk, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5067272,-0.1151999
Camberwell Green,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Prince Albert Battersea,Albert Bridge rd,0,0,1,0,0,0,0,0,0,0,1,0,51.4803849,-0.1658216
Hanger Hill Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Haven Green,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Railway Bell,87 George Ln,0,0,1,0,0,0,0,0,0,0,0,0,34.6663417,-92.3434192
The Valley,"Floyd Road, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.4871921,0.0345313
The Telegraph (at The Earl of Derby),"87 Dennetts Road, Telegraph Hill",0,0,1,0,0,0,0,0,0,0,1,0,51.4709158,-0.0501253
Hand & Flower,1 Hammersmith Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.4958494,-0.2080518
The Bear,26-28 York St.,0,0,1,0,0,0,0,0,0,0,0,0,51.4472572,-0.3272912
Ailsa Tavern - Shepherd Neame,263 St Margarets Road,0,0,1,0,0,0,0,0,0,0,0,0,51.4605466,-0.3229113
The Rose & Crown,55 High St.,0,0,1,0,0,0,0,0,0,0,0,0,-36.8486667,174.766169
Skehans Freehouse,1 Kitto Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.4675797,-0.0494655
The Three Crowns,175 Stoke Newington High St,0,0,1,0,0,0,0,0,0,0,1,0,51.5621443,-0.0739483
Captain Kidd,108 Wapping High St.,0,0,1,0,0,0,0,0,0,0,1,0,51.5032724,-0.0579202
The Lass O' Richmond Hill,8 Queen's Road,0,0,1,0,0,0,0,0,0,0,1,0,51.4861432,-2.435556
Three Hammers,The Ridgeway,0,0,1,0,0,0,0,0,0,0,1,0,-35.3390736,149.2612379
Saint Mary Abbots Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Highbury Fields,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Highbury Barn,26 Highbury Park,0,0,1,0,0,0,0,0,0,0,1,0,25.0452458,-77.3227567
Red Lion,"Linkfield Road, Isleworth",0,1,1,0,0,0,0,0,0,0,1,0,51.4735437,-0.3343819
Markfield Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Big Red,385 Holloway Rd,0,0,0,0,0,0,0,0,0,0,1,0,51.5573872,-0.1191956
Primrose Hill,"Primrose Hill Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5402022,-0.1586636
Larkhall Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Southampton Arms,139 Highgate Rd,0,0,1,0,0,0,0,0,0,1,0,0,51.5560581,-0.1461998
Stratford East Picturehouse,"Salway Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5432143,0.0020809
The Faltering Fullback,19 Perth Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5685203,-0.1081989
Grand Union Kennington,111 Kennington Rd.,0,1,1,0,0,0,0,0,0,0,0,0,51.4953279,-0.1106915
The Castle,15 Grosvenor Rise E,0,0,1,0,0,0,0,0,0,0,1,0,51.5806331,-0.0112057
Arundel Square Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
The Prince Regent,69 Dulwich Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.453829,-0.1065085
County Arms,Trinity Road,0,1,1,0,0,0,0,0,0,0,0,0,51.4371462,-0.1617278
The Minories,64-73 The Minories,0,0,1,0,0,0,0,0,0,0,0,0,52.1936784,-1.7086798
Manor House Gardens,"Taunton Road, Lee, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4545859,0.0061919
Prince Blucher,The Green (Twickenham),0,0,1,0,0,0,0,0,0,0,1,0,51.4612711,-0.3083749
Oddfellows Arms,"Waxwell Lane, Pinner",0,1,1,1,0,0,0,0,0,0,1,0,51.5991342,-0.3856124
Weavers Fields,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Islington Green,"Upper Street, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5403341,-0.1026053
Highbury Corner Garden,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Hither Green Village,Leahurst Road,0,0,0,0,0,0,0,0,0,1,0,0,51.4536737,-0.0014301
Mountsfield Park,"The Lodge, Mountsfield Park, Stainton Road, Catford, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.448399,-0.0081177
The Bolingbroke,174 Northcote Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.5839234,-0.0355862
Central YMCA,"112 Great Russell Street, London, United Kingdom",0,0,0,0,0,0,1,0,0,0,0,0,51.5183072,-0.1259211
The Red Cow,59 Sheen Road,0,0,1,0,0,0,0,0,0,0,0,0,46.9977288,-68.0201838
The Wheatsheaf,41 Haven Ln.,0,0,1,0,0,0,0,0,0,0,1,0,51.5169211,-0.299932
The Black Lion,266-280 Kilburn High Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5438188,-0.2003215
Odeon Whiteleys,"Whiteleys Centre, Queensway, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5148417,-0.1888356
The Spurstowe Arms,38 Greenwood Rd,0,0,1,0,0,0,0,0,0,0,0,0,55.7862163,-4.2787526
Wapping Woods,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Beauty by Olivia (GI Salons),"6 Hendon Lane, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.5994681,-0.1975108
Paterson Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Drayton Court Pub,The Avenue,0,1,1,1,1,0,0,0,0,0,1,0,55.0801365,-1.5062088
Willoughby Arms,47 Willoughby Road,0,0,1,0,0,0,0,0,0,0,0,0,51.4162594,-0.2923524
Terrace Gardens,"Richmond, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.4405529,-0.3076394
Terrace Field,"Richmond, United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,51.4405529,-0.3076394
Thames Barrier Park,"North Woolwich Road, London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5031182,0.0211035
The New Crown (Wetherspoon),80-84 Chase Side,0,0,1,0,0,0,0,0,0,0,1,0,51.6333482,-0.1305923
The Barmy Arms,The Embankment,0,0,1,0,0,0,0,0,0,0,1,0,53.2739136,-6.4266208
The Raven,375 Goldhawk Rd,0,1,1,1,0,0,0,0,0,0,1,0,51.4950799,-0.2445682
The Fox,Fox Lane,0,0,1,0,0,0,0,0,0,0,1,0,51.3130393,-0.7716176
The Yacht,5-7 Crane St,0,0,1,0,0,0,0,0,0,0,1,0,51.4749909,-0.0767504
The Lamb,73 Brighton Road,0,0,1,0,0,0,0,0,0,0,1,0,42.9906923,-78.870769
Wandle Park,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Oceana,"154 Clarence Street, Kingston upon Thames, United Kingdom",0,1,1,1,1,0,0,0,0,0,0,0,51.4114692,-0.3001784
The Tichenham Inn (Wetherspoon),11 Swakeleys Rd.,0,1,1,0,0,0,0,0,0,0,1,0,51.5644308,-0.4447813
The Rocket,11-13 Churchfield Rd,0,0,1,0,0,0,0,0,0,0,1,0,51.5087219,-0.2639648
The Earl Haig,Little Heath Rd.,0,0,1,0,0,0,0,0,0,0,1,0,51.4726817,0.1405555
Secret Paradise Spa Ltd,"83 Church Road, London, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,51.4608516,0.138186
Chislehurst Caves,Caveside Close,0,0,1,0,0,0,0,0,0,0,1,0,51.4077096,0.0565092
The Tabard,2 Bath Rd,0,0,0,0,0,0,0,0,0,0,0,0,51.3534108,-2.0081745
Camden Square Gardens,"London, United Kingdom",1,0,0,0,0,0,0,0,0,1,0,0,51.5074456,-0.1277653
Showcase Cinemas,"Jenkins Lane, Barking, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5244004,0.0758271
Apollo Victoria Theatre,17 Wilton Rd,0,0,0,0,0,0,0,0,0,0,0,0,41.0119243,-73.6867446
Cineworld Ilford,"Clements Road, Ilford, United Kingdom",0,0,0,0,0,0,0,0,0,0,0,1,51.5573744,0.0728694
The Great Spoon of Ilford (Wetherspoon),114-116 Cranbrook Rd.,0,0,1,0,0,0,0,0,0,0,0,0,51.5619997,0.0690817
